C_out0,C_out1,C_out2,C_out3,C_out4,Class
0.422466962,0.166629559,0.083405178,0.041291739,0.131090003,0
1.197619422,4.066885234,1.260658432,0.132454639,0.451139846,0
0.835007778,3.336573883,1.116661027,0.184663533,0.625897806,0
0.563706229,4.4262441,1.250721221,0.304053143,0.896773745,0
0.591148925,2.976446476,0.633652508,0.177329107,0.441997172,0
0.38060089,6.752381673,1.201198981,0.418809945,0.921738792,1
0.474515604,5.448404789,1.000976877,0.300352386,0.684060284,0
0.842181407,3.725195805,1.204908025,0.193116588,0.645296487,0
0.680966409,2.916147742,1.011051397,0.216009283,0.718850152,0
1.048020081,5.459510695,2.232284843,0.235149787,0.937037296,0
0.726981674,5.802214357,1.698055243,0.285536733,0.898554275,0
0.324838735,0.819991244,0.196455903,0.143874784,0.323147538,0
0.390155715,1.764766769,0.375436956,0.192148747,0.439752155,0
0.216389456,0.14072218,0.054142812,0.072449733,0.1575839,0
0.755479724,2.536947186,0.940238367,0.182189119,0.63570358,0
1.181567136,4.280368348,1.501445054,0.153861227,0.56450973,0
0.467747584,2.416753046,0.606959149,0.224280771,0.586058704,0
0.821734085,3.250426888,1.115358986,0.187949611,0.643821687,0
0.443264661,0.475890188,0.118980835,0.063123721,0.154336733,0
0.386197172,0.66063025,0.171150319,0.104308898,0.251546628,0
1.004387089,2.169863111,0.867799895,0.121699619,0.462307703,0
1.25444611,3.570715483,1.424088,0.137570082,0.545991933,0
0.517885011,3.968664172,0.795057021,0.238347599,0.569979583,0
0.481349256,3.49648933,0.787345579,0.258742431,0.651412403,0
0.739575186,1.213581543,0.348906485,0.084599945,0.251819939,0
0.680370493,5.823771927,1.902117853,0.332476147,1.104676749,0
0.366220936,5.840582834,1.301526833,0.471543844,1.164912589,0
0.557629138,5.621252998,1.239262319,0.298548394,0.771456932,0
0.832334238,4.123567287,1.021387355,0.1715215,0.491169313,0
0.471858707,3.349428445,0.724258515,0.248872844,0.609796468,0
0.293727292,0.395505166,0.101764948,0.092950157,0.203262431,0
0.968244932,2.621192172,1.009268698,0.143795401,0.534582892,0
0.670099277,1.698235083,0.616608534,0.151463764,0.503359929,0
0.441398487,5.421787847,1.227686669,0.378320992,0.963428685,0
0.472734177,0.920148006,0.210072665,0.097631704,0.234775512,0
0.582762046,3.147947719,0.973573841,0.248646081,0.761542652,0
0.755616861,2.854652694,0.656458745,0.138104473,0.370690137,0
0.601560429,4.951956898,0.971289246,0.231489085,0.560020313,0
0.361380498,0.490215694,0.135475786,0.091830279,0.221638552,0
0.632295207,5.720264917,1.775587643,0.341867049,1.092227765,0
1.232618962,3.886176683,1.509351942,0.146968667,0.574235933,0
0.28116701,0.545306364,0.151057513,0.136049194,0.306061071,0
0.389803466,0.996707704,0.264584528,0.147413486,0.365912949,0
0.300582792,1.086947707,0.273415806,0.201620863,0.460691243,0
1.434689947,4.509624263,1.663482059,0.131945257,0.510166905,0
0.71478348,1.846088938,0.675599084,0.150805013,0.511273831,0
0.369944181,2.388541587,0.534975689,0.261660468,0.618206039,0
0.833182689,3.246364731,1.312391237,0.208313356,0.781618233,0
0.71820216,5.69901963,1.885355717,0.31260187,1.052738852,0
0.755220454,3.529728437,1.332797114,0.234905962,0.839144472,0
0.596227406,0.93155137,0.307547503,0.098759824,0.299748388,0
0.462662469,6.368598697,1.131612893,0.331361178,0.742162736,1
0.293184762,0.070825667,0.045717658,0.035027921,0.102390001,0
0.520206764,1.593974764,0.315791025,0.121530979,0.280176862,0
0.442108395,1.276782984,0.372157994,0.16628262,0.44886405,0
0.448435974,2.89660935,0.615222365,0.234622194,0.561485154,0
0.532379571,0.566319344,0.238652889,0.088485636,0.286998252,0
0.366770929,6.550245566,1.233559338,0.44554204,1.007737707,1
0.665728333,0.504902919,0.168717754,0.048096161,0.149974657,0
0.574654264,5.543370081,1.511408952,0.336455674,0.98548065,0
0.511457744,0.089460433,0.061400574,0.019279206,0.076093225,0
0.55520604,4.459452624,1.287165939,0.315274368,0.938977265,0
0.660368745,5.148171684,1.209176372,0.247467986,0.674169164,0
1.238737565,5.779731992,2.05089978,0.182769478,0.683815404,0
0.687692605,2.803470705,0.899184979,0.196130807,0.626266813,0
0.432095156,1.022263812,0.284437034,0.138387751,0.360148819,0
0.720879875,1.288990438,0.488384136,0.114349773,0.39067082,0
0.323083205,0.36160576,0.087826667,0.072532601,0.159298784,0
0.781732659,2.425727247,0.657551924,0.133484796,0.394180377,0
0.6474014,2.04211044,0.517555277,0.138496049,0.381163392,0
0.60706694,1.509243805,0.355292312,0.111027462,0.287997193,0
0.275020488,0.77529593,0.208086198,0.180033785,0.40498472,0
0.362936927,5.152655678,0.988106471,0.393357733,0.887451401,0
0.355799411,5.531873396,1.066645257,0.421115237,0.953859232,0
0.944779815,5.473276603,2.063682954,0.249126485,0.9351469,0
0.405837502,3.356844336,0.81311079,0.317225756,0.807572882,0
0.275237827,0.072542062,0.049794537,0.041936625,0.119756512,0
0.620090585,2.608432684,0.916146616,0.22302819,0.731139085,0
0.617774425,1.888690828,0.626990389,0.169135456,0.530895076,0
1.39062276,4.051312788,1.513712497,0.12742726,0.493867086,0
1.008468698,1.467454902,0.657590154,0.094806574,0.379460968,0
0.760547699,1.339870215,0.458952888,0.102219403,0.336004281,0
0.784878759,2.884569966,0.924511573,0.172343593,0.562259224,0
0.404837029,0.743996383,0.248293408,0.132129757,0.361748379,0
0.713115984,1.884216518,0.743135843,0.162372414,0.571759687,0
0.510535651,0.273708823,0.09672153,0.039331187,0.117001869,0
0.420822931,0.300059863,0.134245517,0.069608518,0.211194694,0
0.848853754,2.037203147,0.840420836,0.145264779,0.543188652,0
0.671921689,4.538351306,1.208770574,0.245656924,0.718412028,0
0.540021149,4.558535168,0.807395434,0.22679233,0.509035123,0
0.464521275,0.081560589,0.043766725,0.016113096,0.056695514,0
0.381864913,0.985686568,0.306165437,0.168029411,0.444877287,0
0.529854174,0.351325887,0.18495346,0.067276622,0.23610143,0
0.671231378,2.589868403,0.803544497,0.185529149,0.57786586,0
0.642427142,1.826206213,0.651622822,0.166202384,0.544404995,0
0.384180346,4.289504709,0.985507996,0.378537478,0.941435332,0
0.922214241,2.091081832,0.61853527,0.103842516,0.328764715,0
0.361371128,1.284298267,0.297982218,0.176353037,0.408730165,0
0.316684751,6.073206466,1.199597733,0.509043768,1.156189426,1
0.398206572,3.378186415,0.742690305,0.302368626,0.729307879,0
1.186708042,5.661375858,1.892990474,0.180878709,0.64953505,0
0.880884045,3.745599892,1.279910371,0.191984152,0.665997809,0
0.479751821,6.118322994,1.308559807,0.359486544,0.900218646,1
0.306066884,3.841456603,0.803049438,0.412032539,0.934809877,0
0.476370513,2.108373925,0.453980666,0.177327848,0.425881821,0
0.735942623,3.08409979,1.068014441,0.206172875,0.696250937,0
0.566189789,4.414083008,0.815732588,0.218265583,0.504486819,0
0.462620013,0.870059811,0.217455428,0.102755403,0.256783125,0
0.381489249,2.789139132,0.609117891,0.276536157,0.653617119,0
0.493794732,5.828821083,1.059934267,0.29844493,0.680035103,0
0.581235783,2.272897324,0.593305989,0.173931884,0.479875248,0
0.622775622,1.272850356,0.430482079,0.124206846,0.388563909,0
0.470805066,2.000075606,0.470231048,0.184916445,0.463428215,0
0.770451665,2.159695823,0.771309883,0.153266644,0.523239911,0
1.013186559,5.645250614,1.756796164,0.204424227,0.691587998,0
0.596922428,6.304345322,1.425901877,0.305291211,0.810282816,1
1.111668003,4.910306502,1.615155401,0.173918527,0.611994607,0
0.543464676,4.106437361,1.224246657,0.312395534,0.939909325,0
0.971204622,2.405795837,1.061955542,0.148219692,0.591857775,0
0.698189018,0.612209005,0.199432524,0.053393106,0.166346631,0
0.483977069,2.851777474,0.541379981,0.195999539,0.445123835,0
1.275009219,2.224270485,0.863058129,0.08966506,0.347745058,0
0.491829184,4.443875175,1.046827411,0.306984359,0.80337762,0
1.478318908,5.058404305,1.821843462,0.136333825,0.522132888,0
0.691446836,2.910314925,0.911580613,0.196826479,0.621967933,0
0.416459645,4.492596022,0.891436171,0.322137609,0.749363367,0
0.321677104,6.558184502,1.245905766,0.51038302,1.141481942,1
0.327844143,2.695141383,0.579466962,0.311741822,0.710861402,0
0.371071783,0.312770585,0.140673121,0.086084501,0.249495444,0
0.490256661,1.012176228,0.253310189,0.108811672,0.276777372,0
0.823219866,1.351248376,0.490397435,0.097386122,0.335101648,0
0.585452582,3.637325405,0.911120354,0.233889262,0.643223308,0
0.580673266,4.348456904,1.268530959,0.298174546,0.898049145,0
1.064007219,3.699525376,1.193023019,0.146363542,0.502848059,0
0.291461715,2.351630211,0.510969587,0.322568999,0.717616487,0
0.398750301,5.894814526,1.057598401,0.370015553,0.817906232,0
0.493869981,3.917835207,0.840210763,0.261921855,0.647061761,0
0.722383998,2.672519224,0.978138999,0.197414725,0.680341167,0
0.637045804,5.605860923,1.172978799,0.248639844,0.631494788,0
0.823349753,2.313155292,0.963754753,0.167512851,0.628750311,0
0.536653714,4.413278673,0.984204307,0.267658901,0.686635461,0
0.472416777,0.237127132,0.084644949,0.038221143,0.111461639,0
0.381340907,1.904818666,0.411337011,0.210444632,0.485047905,0
0.863951581,4.775374143,1.892573534,0.259186856,0.983181327,0
1.000913605,2.998891976,1.143847014,0.152329779,0.568497371,0
0.994421805,5.762794743,1.623599074,0.196244953,0.624132556,0
0.785120866,4.006196473,1.148556839,0.200918569,0.622370828,0
0.523375483,3.846154797,0.712995704,0.217079087,0.496184716,0
0.529749392,7.005141937,1.266324247,0.310097256,0.713232155,1
0.642753697,3.274030194,0.657824096,0.165049142,0.402891333,0
0.836726252,4.590217536,1.335623025,0.208257093,0.658669345,0
0.418272417,6.615989442,1.27571278,0.400497783,0.932782672,1
0.554429293,3.02633382,0.951081225,0.258122139,0.788967459,0
0.248127318,0.632589575,0.177888602,0.177788858,0.390682546,0
0.386036618,4.064867452,0.815796118,0.329028434,0.758838709,0
0.500239134,1.007119261,0.325271066,0.128756179,0.371662165,0
1.03410568,3.623617558,1.431736777,0.173604369,0.66785505,0
0.44538099,2.454408331,0.586717386,0.230294331,0.581986398,0
1.317040036,5.205843637,1.6229527,0.1429209,0.495383313,0
0.532055196,2.163111615,0.6326695,0.201567025,0.580045588,0
0.429100779,4.701204814,1.11815725,0.36859608,0.954014747,0
0.451186958,4.423744725,1.08399786,0.344316161,0.909555828,0
0.437047102,0.221077413,0.083255485,0.041755807,0.120994155,0
0.755405909,1.179657629,0.36476629,0.085113761,0.264245865,0
0.38546241,0.544303324,0.147815398,0.091649851,0.224296502,0
0.500368191,2.895961746,0.852808901,0.266301099,0.771368353,0
1.251594122,5.319033464,1.849645165,0.167602848,0.618763276,0
0.709979941,2.095405003,0.798655703,0.172775307,0.600027833,0
0.70123706,1.464292134,0.558529142,0.13216698,0.452049098,0
0.500700162,7.109865625,1.188510375,0.311660607,0.680126859,1
0.464804562,1.65746065,0.527836078,0.204470442,0.589356718,0
1.023293131,1.848961955,0.699243147,0.099651523,0.367028183,0
0.342847338,3.146539459,0.707619001,0.341334295,0.809897255,0
0.886134959,6.027517225,1.913120287,0.251468884,0.850234392,1
1.170807985,5.485514524,1.747067638,0.173085632,0.602050854,0
0.459801788,5.497778619,1.29427224,0.377023375,0.987203302,0
0.366802077,2.129296738,0.446600173,0.232126445,0.526328271,0
0.409935414,1.151697846,0.228432272,0.124567794,0.272859436,0
0.567573065,6.505406169,1.461757908,0.32656776,0.859778199,1
1.106092969,5.743738647,1.579142443,0.170307133,0.538610243,0
0.607860478,4.857487171,1.131656957,0.258500254,0.69291908,0
0.31227878,2.600611294,0.575622013,0.326456007,0.747178057,0
0.827996006,3.353729213,1.031076555,0.175580641,0.566752603,0
0.457458359,4.675733213,1.040057064,0.327462173,0.823808873,0
0.57229759,3.137693356,0.650862496,0.186987982,0.458067718,0
0.765572523,5.867077241,1.516608177,0.247856448,0.729398936,0
1.021407539,3.627337563,1.289403412,0.16293441,0.589197455,0
0.758072199,2.511986202,0.749474788,0.153137098,0.475538472,0
0.668663428,4.67771371,1.201939831,0.245286708,0.702978608,0
0.340645181,0.1240122,0.077876491,0.050378393,0.155289863,0
0.645829803,1.854950328,0.69829201,0.173878475,0.585855469,0
0.516130363,5.176282835,1.292958192,0.336988163,0.923574929,0
0.489953991,1.227708006,0.299884067,0.125150064,0.316337895,0
0.420157346,1.739217955,0.492104432,0.216944459,0.579863085,0
0.643933624,2.747450767,0.905916109,0.212200339,0.67945464,0
0.494329295,0.926149531,0.289497173,0.118841259,0.335953003,0
0.518480717,2.052926335,0.542715389,0.185111571,0.502171326,0
0.589251008,6.546083343,1.40972675,0.305193066,0.786659235,1
0.355150704,0.780154087,0.256063616,0.157810189,0.414377612,0
0.317972527,3.885739249,0.780416302,0.388212965,0.868295327,0
0.389696094,4.159558501,0.894674977,0.348437441,0.836725869,0
0.810254188,2.141407561,0.710866574,0.135712221,0.449365551,0
0.471989292,3.859482231,0.784479537,0.260990689,0.621411107,0
0.427728921,4.211518312,1.065763746,0.360416567,0.958525643,0
0.430924085,2.642634249,0.507966118,0.212772702,0.477373179,0
0.299867233,2.790499307,0.592499278,0.345562572,0.772284252,0
0.728321553,2.293784451,0.667322816,0.146832056,0.44562544,0
1.046055916,2.217617963,0.691965095,0.097065633,0.322852684,0
0.707264256,0.765461855,0.391209569,0.093164914,0.358934464,0
0.42628272,1.249979368,0.258149754,0.13107437,0.296171197,0
0.621574518,2.933570401,0.744488509,0.190209114,0.527038383,0
0.321365808,5.647589765,1.11253976,0.478967371,1.084168283,0
1.025168003,4.408632438,1.741248552,0.202238586,0.78193246,0
0.470922602,6.48391526,1.467522064,0.396499669,1.026174631,1
0.445139556,2.929069962,0.636772759,0.242538704,0.587466143,0
0.74818058,1.622560966,0.617337195,0.1326072,0.460704674,0
0.625075696,1.386938449,0.345379403,0.104537181,0.280336492,0
0.414693822,4.159475629,0.779620686,0.294635422,0.661035841,0
0.927577032,1.85909122,0.802338649,0.125270728,0.486360523,0
0.787230121,3.077396372,0.915860265,0.170359691,0.534636927,0
0.488161099,3.492094214,0.798232926,0.257628699,0.655276005,0
0.406545915,0.935733805,0.279199056,0.14579508,0.384446109,0
0.326311299,0.25330366,0.060664119,0.050131399,0.109511378,0
0.451405126,0.842046131,0.220492814,0.106842597,0.271215431,0
0.284939923,3.561204755,0.725107343,0.41288847,0.909006274,0
0.980158147,6.276742021,1.678480434,0.203096293,0.626023856,1
0.656012885,1.408646477,0.372077849,0.104553251,0.291957962,0
0.527428375,5.235618392,1.254306773,0.321806774,0.864250417,0
0.595665331,4.369559704,0.91878715,0.22730972,0.570280527,0
0.252509621,0.140451958,0.068342455,0.07096382,0.176761467,0
0.858043441,0.997033509,0.387164546,0.074027867,0.264678096,0
0.37497653,2.496035232,0.486020871,0.239397812,0.528156337,0
1.22129871,3.582937049,1.267791397,0.130075203,0.479569749,0
1.672109667,5.529733086,2.061717085,0.129101345,0.511693506,0
1.039424333,2.045431088,0.670706914,0.09511599,0.324806093,0
0.729990451,4.469113062,1.301529918,0.237664637,0.738849282,0
0.739644325,0.889384348,0.401907973,0.091582944,0.339293042,0
0.439911682,0.218939005,0.107121524,0.051083661,0.162861938,0
0.256791785,0.242041746,0.091912617,0.095490102,0.225246269,0
0.626353998,5.285812176,1.302431833,0.276372079,0.770523583,0
0.394051825,2.089105442,0.54724,0.250354749,0.642620983,0
0.400511175,0.619914687,0.181678953,0.103923262,0.266661872,0
0.430252799,3.44781482,0.760318695,0.283675696,0.694156761,0
0.336650627,2.213572638,0.454144954,0.256485684,0.567476597,0
0.692308709,5.244823016,1.289994599,0.246762676,0.694875171,0
0.673659631,3.187361201,0.836891756,0.189429129,0.54267441,0
0.568342722,0.935037566,0.382994343,0.123983554,0.410428986,0
0.564820194,1.861922032,0.443477936,0.144080859,0.37395746,0
0.715708064,1.348422837,0.605609745,0.136041045,0.504147712,0
0.810173975,5.005472998,1.502136653,0.234466274,0.754363927,0
0.519579142,3.847037993,0.848845797,0.25063663,0.632959118,0
0.819939738,3.10781846,0.789532631,0.144800554,0.41711003,0
0.330604006,6.059530474,1.180234643,0.4824558,1.093513556,1
0.819967345,2.168179606,0.960629792,0.167401091,0.646195284,0
0.483650959,4.952814679,0.87975508,0.269696371,0.60119395,0
0.793974236,0.753891317,0.38575202,0.078750802,0.313734862,0
0.996887829,1.199419417,0.533531202,0.079855219,0.316635631,0
0.648986838,3.545199505,0.802744966,0.189915902,0.49913057,0
0.390957827,4.374334305,0.827237174,0.325517066,0.730089101,0
1.050288608,2.220882892,0.695139395,0.096927847,0.323160846,0
0.641609892,6.457990812,1.222679249,0.249877421,0.599838126,1
0.374343264,0.316391518,0.109653405,0.070018455,0.185523806,0
0.437746946,1.73982409,0.477004661,0.202853924,0.53854967,0
0.719790603,5.941606617,1.716387331,0.290292408,0.906404657,0
0.88226844,2.33094234,0.68909585,0.119718616,0.377423705,0
0.752645109,4.230320545,1.193808184,0.216125716,0.661113444,0
0.370295232,2.783602958,0.636552104,0.294599411,0.709476055,0
0.221336002,0.111376671,0.055351603,0.068675518,0.161192631,0
0.874095351,5.148774362,1.354866871,0.198898287,0.597366253,0
0.459535124,0.969933183,0.213934465,0.102809899,0.241882142,0
1.200148722,3.65404616,1.165182752,0.124432644,0.430329742,0
0.435545167,0.14269767,0.079559859,0.036392975,0.121750979,0
1.0948526,1.695383721,0.708511819,0.091576854,0.359748174,0
0.406288474,1.852097895,0.40568477,0.194707536,0.456688499,0
1.069136004,5.760381006,1.706656898,0.187973475,0.620804348,0
0.457235872,1.38326236,0.290325565,0.132474382,0.306878589,0
0.307217301,2.400256395,0.507078277,0.303984774,0.674430381,0
0.874404607,4.015871435,1.516600989,0.218955581,0.804480646,0
1.006486349,5.578845641,1.449347932,0.177694368,0.537696102,0
0.466505737,0.116950494,0.063708487,0.025301238,0.08758069,0
1.063015591,5.003588133,1.425961969,0.16620515,0.533838233,0
1.081451617,3.759637421,1.337100003,0.156596273,0.57121229,0
0.342895009,1.681793314,0.398627872,0.230910477,0.542380207,0
0.82250145,3.914592707,0.98365965,0.169403818,0.487985261,0
0.745246547,5.313645531,1.411641108,0.243861529,0.724931812,0
0.724019833,1.020509645,0.328176752,0.081588522,0.255709178,0
1.119103628,4.073714366,1.274740292,0.144823357,0.492605786,0
0.94422393,1.543477427,0.570733246,0.092953555,0.332375907,0
0.383846912,1.350677208,0.39454898,0.203168565,0.532915834,0
0.538957745,5.926730302,1.018581847,0.263164076,0.584632746,0
0.546632037,3.049396604,0.828333676,0.236810171,0.668961816,0
0.463637689,1.844858246,0.395012321,0.16492942,0.391124319,0
0.424394337,3.620526318,0.866900119,0.315963975,0.808435793,0
0.365678878,0.656658135,0.182226473,0.116890433,0.28621507,0
0.625569886,2.054591951,0.476037802,0.134988068,0.351697591,0
0.51777677,2.298695666,0.618975055,0.204147831,0.561739875,0
0.500815843,1.804386193,0.434747165,0.162900569,0.41629331,0
0.627348014,4.88430042,1.386057665,0.291073289,0.877264624,0
0.558007008,3.89597627,0.838032217,0.229691691,0.57715937,0
0.34302986,5.478505888,1.09631752,0.446201931,1.026242541,0
0.915037626,1.232790942,0.56156921,0.093444007,0.368191759,0
0.361594409,1.567276765,0.436223796,0.233232386,0.595283904,0
1.018287636,1.911530315,0.702133738,0.100833149,0.365410332,0
0.561273045,0.62188352,0.206159094,0.074422794,0.22123158,0
0.604454735,3.638406359,1.085049458,0.257401281,0.782917342,0
1.458599156,4.731712736,1.800318083,0.137372573,0.542750389,0
0.649095366,0.289992944,0.123049007,0.033886901,0.117740223,0
0.657429151,2.850072801,0.907764702,0.207613524,0.656027317,0
0.963600963,4.98689735,2.051370771,0.243345536,0.958893472,0
0.364233579,1.305397,0.305922512,0.178317064,0.41630235,0
0.483006691,0.553606048,0.144822522,0.067333799,0.172208329,0
0.456882695,2.322015088,0.419364921,0.173530967,0.377331528,0
0.84102496,2.736936233,0.785056932,0.140397741,0.433925455,0
0.380799178,5.774455401,1.190687171,0.425330795,1.011292356,0
0.404476414,2.751078852,0.683786906,0.283739332,0.72375587,0
1.209935228,2.76606997,1.040307119,0.112287477,0.426244532,0
1.054449673,2.125880938,0.708415681,0.097720147,0.337717572,0
0.672749742,3.802841966,0.814184825,0.183416584,0.469355127,0
0.389296068,6.065200568,1.172062057,0.408457271,0.94095414,1
0.4181238,0.30518786,0.146829584,0.075634866,0.234781965,0
0.264121489,0.122614462,0.043972382,0.045133848,0.105366831,0
0.444817571,6.912332611,1.324232794,0.384848637,0.900598208,1
0.584616851,2.19667186,0.633848926,0.181746426,0.528627438,0
0.823275978,4.653950742,1.712059233,0.254462435,0.918783675,0
0.623232897,5.110365752,0.986669005,0.224700003,0.540812103,0
0.493085353,5.348235521,0.927738206,0.272530108,0.601754188,0
0.730174141,0.554223766,0.226520109,0.054734488,0.192204165,0
1.334856455,2.592101192,0.989078489,0.095009748,0.368050524,0
0.940418058,6.24831094,1.608395431,0.205793745,0.61720084,1
0.385495819,4.221478854,0.761702463,0.311297647,0.677619207,0
0.698493446,3.371461286,1.16883629,0.232955815,0.783444694,0
1.108181932,1.785781583,0.699155501,0.089634541,0.340778656,0
0.470450669,1.993910189,0.527488123,0.201792662,0.537273375,0
0.254616248,0.152215016,0.073281597,0.075242407,0.187752798,0
0.653607734,0.670349691,0.196048151,0.058554101,0.170301815,0
0.453455645,6.331939494,1.337351359,0.385201654,0.952773682,1
1.046093074,1.615505157,0.548654247,0.079053423,0.274660292,0
0.961374404,5.88836232,1.449491293,0.186172871,0.54328311,0
0.56686531,4.979684006,1.036768966,0.259432064,0.646461618,0
0.410847096,6.329086929,1.312122308,0.419214191,1.01385721,1
0.545508276,6.090044005,1.088838853,0.272906363,0.622336734,1
0.900132221,2.657628103,0.797408706,0.131095462,0.419305314,0
0.631775046,5.93184135,1.177372021,0.249656062,0.614627281,0
0.594132733,2.806295188,0.810848239,0.213584948,0.629749985,0
0.511653248,1.653150524,0.538332545,0.18651485,0.554700711,0
0.503195271,3.888020459,0.709428111,0.225247609,0.507999965,0
1.376978183,2.716348341,0.997643782,0.092144601,0.350584479,0
0.543426256,1.971165936,0.452937157,0.152963707,0.387679108,0
1.158669818,5.396099366,1.659275931,0.168519265,0.572855126,0
0.620569853,0.599981771,0.201047745,0.063268897,0.194009219,0
0.536884488,6.441373114,1.200474439,0.297207919,0.695351646,1
0.705431775,4.730322115,1.135114198,0.221304236,0.613311908,0
0.348265867,0.496345665,0.134346762,0.095661517,0.226473598,0
0.474350344,0.390546384,0.171913564,0.075334851,0.237924539,0
0.767423068,5.055240076,1.370120467,0.231904331,0.698698558,0
0.453601645,4.415963843,1.051964241,0.33499966,0.872000938,0
0.654352911,0.907930963,0.401297891,0.107413523,0.38156769,0
0.495170183,0.931865895,0.26727924,0.111572071,0.303149569,0
0.412244111,5.769416628,1.29731376,0.419105937,1.0567858,0
0.706933615,4.94156556,1.356100871,0.251959719,0.75674643,0
0.491615919,0.510512382,0.185948633,0.079626948,0.236830091,0
0.429492671,4.482418924,0.954180113,0.328785834,0.798725742,0
0.295636079,0.102207521,0.05657923,0.045469772,0.126933358,0
0.690710571,0.416159277,0.221667369,0.055115162,0.21349269,0
0.234064313,0.248480231,0.08948762,0.105203957,0.235451242,0
0.535894568,3.721274259,0.755832725,0.222377742,0.537000025,0
0.746198758,1.440495944,0.513754041,0.114833182,0.384567228,0
0.309256576,3.167800958,0.668850504,0.362770868,0.819141217,0
0.379375394,0.602005622,0.220583512,0.128170293,0.35444447,0
0.411080982,1.286163029,0.300763645,0.153827598,0.36776329,0
0.49119645,2.26115439,0.686467303,0.233289826,0.675236206,0
0.476575596,2.373087719,0.487798895,0.18624717,0.43818592,0
0.374148428,5.751944133,1.050545481,0.393824133,0.872118017,0
0.460922446,1.054943181,0.310108638,0.137205215,0.37241698,0
0.523910704,2.673607024,0.838356403,0.250997539,0.753864594,0
0.442947791,5.257260223,1.021682674,0.329209286,0.767803663,0
0.93455998,1.765509529,0.677391242,0.108735628,0.396915138,0
0.822370506,3.11369617,0.837143803,0.151082766,0.450074114,0
0.419200025,2.384519856,0.452422532,0.201924811,0.446066166,0
0.498678512,0.63320194,0.215283144,0.090179135,0.262567384,0
0.350737505,4.29717824,0.810431463,0.358306277,0.790110123,0
0.390729397,3.608834032,0.806678512,0.325993463,0.793668752,0
0.363334156,2.876218603,0.70692094,0.323560709,0.807155949,0
0.303414167,0.557069389,0.157657617,0.128872777,0.299484107,0
0.667533192,5.892376707,1.249059202,0.246880044,0.635831557,0
1.363232455,4.711873957,1.533902825,0.13171459,0.469573012,0
1.283356451,4.32114531,1.364429463,0.129510016,0.449750261,0
0.441702748,4.155192914,0.853051929,0.295860289,0.704514862,0
0.717612536,0.96004813,0.391632991,0.094273039,0.331012758,0
0.295691314,6.255587311,1.201097386,0.542256015,1.203265481,1
0.610658971,2.450964482,0.730353408,0.192223692,0.575503045,0
0.87069618,5.922241682,1.936901556,0.258964012,0.888810802,0
0.670713052,0.983300532,0.421954615,0.109127921,0.385856356,0
0.305114317,0.048195172,0.039797152,0.026091074,0.084105626,0
0.333501974,0.549757209,0.150638644,0.111231236,0.262204606,0
0.309704657,1.752683549,0.425706594,0.268875669,0.626942962,0
0.972285638,4.242958845,1.64323858,0.205932264,0.780668868,0
0.413077524,3.717411517,0.669406725,0.266440385,0.581259238,0
0.55274591,1.118027941,0.329033344,0.11590933,0.328711292,0
0.527903431,2.670514585,0.713397708,0.221219927,0.612250136,0
0.720127258,4.71164007,1.362444877,0.248720789,0.770270512,0
0.776720209,0.799359339,0.354460326,0.07661153,0.284519646,0
0.469893581,4.435468335,1.129708396,0.340458944,0.924066404,0
0.510899645,3.157948184,0.954109174,0.281699386,0.833573016,0
0.565828649,5.14066644,0.902788378,0.231934403,0.522182769,0
0.682224243,4.692361931,0.999790213,0.207997726,0.534821784,0
0.86465582,4.491019982,1.293750133,0.19622147,0.618899591,0
0.362284698,1.56450513,0.330089985,0.189526485,0.423540557,0
0.56081426,0.435175062,0.229109191,0.076659666,0.274998104,0
0.542578801,2.40267293,0.690770717,0.210235848,0.604662066,0
0.653506559,2.621943122,0.936434482,0.213861525,0.714149347,0
0.504011229,4.249748343,1.092665259,0.31019099,0.853160467,0
0.50750371,2.199189409,0.465589561,0.168193857,0.404861376,0
0.53534858,4.051067216,0.950094484,0.263368,0.692617718,0
0.537213647,3.66397318,0.785399445,0.228854722,0.569886007,0
0.59452834,1.397385451,0.340365208,0.109901718,0.288756472,0
0.299919527,3.934868904,0.826427066,0.428203075,0.972053072,0
0.633308912,3.35815298,1.018174962,0.234387746,0.721982411,0
0.444780228,1.003219314,0.205896745,0.103863244,0.234231313,0
0.564299075,3.574986854,1.076289628,0.275480605,0.832456436,0
0.364425166,2.202534153,0.517593802,0.260347493,0.625700914,0
0.359302388,5.761350979,1.256715385,0.468951446,1.141156363,0
0.646244881,3.479621092,0.797302026,0.190071618,0.502436549,0
0.435089494,5.164771076,1.02057098,0.335785774,0.788407087,0
1.420296732,4.744905992,1.649931482,0.132665222,0.494657513,0
0.506975535,5.539149505,1.219806717,0.326132671,0.832531323,0
0.625569463,1.37146366,0.439668309,0.126083411,0.385400848,0
0.357514255,1.974685628,0.470526961,0.248609439,0.59575014,0
0.557851887,0.610872195,0.172103104,0.064621204,0.177654412,0
0.98433395,5.033717915,1.687370193,0.206124316,0.724166222,0
0.414915059,0.110728944,0.082217715,0.037912511,0.135413624,0
0.535820391,3.480384533,0.984926888,0.273092158,0.790873176,0
0.399020884,1.969875669,0.385585662,0.190485283,0.421150324,0
0.484486934,2.090048213,0.379351657,0.15113349,0.331081023,0
0.592823443,4.891066999,1.359796754,0.304526031,0.900488205,0
0.547068433,3.229960195,0.618225069,0.18819727,0.438004705,0
